order_id,product_id,quantity,unit_cost,unit_price
4106,6,2,3.92,7.83
4107,2,2,4.04,4.44
4107,26,1,2.54,8.36
4108,18,3,2.6,3.6
4108,23,3,3.04,3.82
4108,23,3,3.04,3.82
4108,28,1,3.72,4.03
4109,19,2,1.85,7.49
4110,12,1,1.65,6.2
4111,26,2,2.54,8.36
4111,1,3,1.88,8.3
4112,9,2,3.65,9.96
4113,23,3,3.04,3.82
4114,26,3,2.54,8.36
4115,9,2,3.65,9.96
4115,19,2,1.85,7.49
4115,1,2,1.88,8.3
4116,14,1,3.44,4.54
4117,20,3,1.57,4.26
4117,8,3,3.31,9.34
4117,20,3,1.57,4.26
4117,18,2,2.6,3.6
4118,3,2,2.36,4.4
4118,5,3,4.39,8.43
4118,20,3,1.57,4.26
4119,30,3,2.74,7.08
4119,15,2,1.65,6.42
4119,6,2,3.92,7.83
4119,28,1,3.72,4.03
4120,29,3,4.07,6.06
4121,28,2,3.72,4.03
4121,16,1,3.74,10.59
4121,17,3,1.92,3.29
4121,13,1,3.81,9.15
4122,19,1,1.85,7.49
4122,5,3,4.39,8.43
4122,13,1,3.81,9.15
4123,25,2,4.17,6.8
4124,1,1,1.88,8.3
4124,10,3,4.42,10.8
4124,17,1,1.92,3.29
4124,9,2,3.65,9.96
4125,12,2,1.65,6.2
4125,6,2,3.92,7.83
4125,24,2,4.44,4.38
4125,27,3,3.12,11.74
4126,27,2,3.12,11.74
4126,5,1,4.39,8.43
4126,3,3,2.36,4.4
4127,7,2,1.32,5.64
4127,5,2,4.39,8.43
4128,24,3,4.44,4.38
4128,27,3,3.12,11.74
4128,10,3,4.42,10.8
4129,4,2,1.41,6.42
4129,28,1,3.72,4.03
4130,30,3,2.74,7.08
4130,29,1,4.07,6.06
4130,11,1,2.11,8.72
4131,12,2,1.65,6.2
4131,1,2,1.88,8.3
4131,20,3,1.57,4.26
4132,5,3,4.39,8.43
4132,23,3,3.04,3.82
4133,30,3,2.74,7.08
4133,9,2,3.65,9.96
4134,9,1,3.65,9.96
4135,22,3,2.45,11.98
4135,15,2,1.65,6.42
4136,4,1,1.41,6.42
4136,14,3,3.44,4.54
4137,20,3,1.57,4.26
4137,28,3,3.72,4.03
4137,29,3,4.07,6.06
4137,17,1,1.92,3.29
4138,5,2,4.39,8.43
4138,6,2,3.92,7.83
4138,12,2,1.65,6.2
4138,17,3,1.92,3.29
4139,17,2,1.92,3.29
4139,15,2,1.65,6.42
4139,25,2,4.17,6.8
4140,7,3,1.32,5.64
4140,25,2,4.17,6.8
4141,5,3,4.39,8.43
4141,11,1,2.11,8.72
4142,18,1,2.6,3.6
4142,11,1,2.11,8.72
4143,18,3,2.6,3.6
4143,17,1,1.92,3.29
4144,9,2,3.65,9.96
4145,23,1,3.04,3.82
4145,18,1,2.6,3.6
4145,18,3,2.6,3.6
4145,16,2,3.74,10.59
4146,24,3,4.44,4.38
4147,3,3,2.36,4.4
4147,27,1,3.12,11.74
4148,4,2,1.41,6.42
4148,25,3,4.17,6.8
4149,16,2,3.74,10.59
4150,21,1,3.99,6.86
4151,30,2,2.74,7.08
4151,12,1,1.65,6.2
4151,19,3,1.85,7.49
4152,10,2,4.42,10.8
4152,30,1,2.74,7.08
4152,7,1,1.32,5.64
4152,20,3,1.57,4.26
4153,8,1,3.31,9.34
4153,29,2,4.07,6.06
4154,1,1,1.88,8.3
4154,1,1,1.88,8.3
4154,24,1,4.44,4.38
4154,26,3,2.54,8.36
4155,12,3,1.65,6.2
4155,23,3,3.04,3.82
4155,23,2,3.04,3.82
4155,27,3,3.12,11.74
4156,27,2,3.12,11.74
4157,12,3,1.65,6.2
4158,15,2,1.65,6.42
4158,30,1,2.74,7.08
4159,30,1,2.74,7.08
4160,8,3,3.31,9.34
4160,11,2,2.11,8.72
4161,15,1,1.65,6.42
4161,22,1,2.45,11.98
4161,10,3,4.42,10.8
4162,10,2,4.42,10.8
4162,16,3,3.74,10.59
4162,28,2,3.72,4.03
4162,9,1,3.65,9.96
4163,14,2,3.44,4.54
4163,13,1,3.81,9.15
4163,1,3,1.88,8.3
4163,15,2,1.65,6.42
4164,28,1,3.72,4.03
4165,28,3,3.72,4.03
4165,6,2,3.92,7.83
4165,18,2,2.6,3.6
4165,25,2,4.17,6.8
4166,7,1,1.32,5.64
4166,30,2,2.74,7.08
4167,22,1,2.45,11.98
4167,29,2,4.07,6.06
4168,18,2,2.6,3.6
4168,8,1,3.31,9.34
4168,6,1,3.92,7.83
4169,17,3,1.92,3.29
4169,9,3,3.65,9.96
4169,29,3,4.07,6.06
4170,12,1,1.65,6.2
4170,5,2,4.39,8.43
4170,6,1,3.92,7.83
4170,1,2,1.88,8.3
4171,25,3,4.17,6.8
4171,1,2,1.88,8.3
4171,18,3,2.6,3.6
4171,24,1,4.44,4.38
4172,23,2,3.04,3.82
4173,19,2,1.85,7.49
4173,6,1,3.92,7.83
4173,20,1,1.57,4.26
4174,25,2,4.17,6.8
4174,7,3,1.32,5.64
4175,16,2,3.74,10.59
4175,15,2,1.65,6.42
4176,19,1,1.85,7.49
4176,12,3,1.65,6.2
4176,14,1,3.44,4.54
4177,9,3,3.65,9.96
4177,3,3,2.36,4.4
4177,12,1,1.65,6.2
4177,25,3,4.17,6.8
4178,6,2,3.92,7.83
4178,26,2,2.54,8.36
4178,28,1,3.72,4.03
4179,22,2,2.45,11.98
4180,4,1,1.41,6.42
4181,10,3,4.42,10.8
4181,1,2,1.88,8.3
4181,10,1,4.42,10.8
4182,25,1,4.17,6.8
4182,9,3,3.65,9.96
4183,4,2,1.41,6.42
4183,25,2,4.17,6.8
4183,27,2,3.12,11.74
4183,23,3,3.04,3.82
4184,11,2,2.11,8.72
4185,20,3,1.57,4.26
4185,13,2,3.81,9.15
4185,22,1,2.45,11.98
4185,13,2,3.81,9.15
4186,2,1,4.04,4.44
4187,8,3,3.31,9.34
4187,6,1,3.92,7.83
4187,12,3,1.65,6.2
4188,29,2,4.07,6.06
4188,30,2,2.74,7.08
4189,20,1,1.57,4.26
4189,6,2,3.92,7.83
4189,15,1,1.65,6.42
4189,4,1,1.41,6.42
4190,22,2,2.45,11.98
4190,7,3,1.32,5.64
4190,26,1,2.54,8.36
4190,24,2,4.44,4.38
4191,14,3,3.44,4.54
4191,18,3,2.6,3.6
4191,18,3,2.6,3.6
4192,22,3,2.45,11.98
4192,16,1,3.74,10.59
4192,12,3,1.65,6.2
4193,27,1,3.12,11.74
4193,23,1,3.04,3.82
4193,28,2,3.72,4.03
4194,13,1,3.81,9.15
4194,5,2,4.39,8.43
4195,20,2,1.57,4.26
4195,26,2,2.54,8.36
4195,24,2,4.44,4.38
4196,27,3,3.12,11.74
4196,21,2,3.99,6.86
4196,15,3,1.65,6.42
4197,28,2,3.72,4.03
4197,30,2,2.74,7.08
4197,28,2,3.72,4.03
4198,25,2,4.17,6.8
4199,18,3,2.6,3.6
4200,11,1,2.11,8.72
4200,21,3,3.99,6.86
4200,9,2,3.65,9.96
4200,29,1,4.07,6.06
4201,25,2,4.17,6.8
4202,7,3,1.32,5.64
4202,18,2,2.6,3.6
4203,8,2,3.31,9.34
4204,26,1,2.54,8.36
4204,16,1,3.74,10.59
4204,15,1,1.65,6.42
4205,1,3,1.88,8.3
4205,29,2,4.07,6.06
4205,7,1,1.32,5.64
4206,2,3,4.04,4.44
4207,28,3,3.72,4.03
4207,15,3,1.65,6.42
4208,15,2,1.65,6.42
4208,21,2,3.99,6.86
4208,9,3,3.65,9.96
4208,26,2,2.54,8.36
4209,28,1,3.72,4.03
4209,29,2,4.07,6.06
4210,9,1,3.65,9.96
4210,11,3,2.11,8.72
4210,5,1,4.39,8.43
4210,23,3,3.04,3.82
4211,1,1,1.88,8.3
4212,22,3,2.45,11.98
4213,19,2,1.85,7.49
4213,16,3,3.74,10.59
4213,21,2,3.99,6.86
4214,14,1,3.44,4.54
4215,28,3,3.72,4.03
4215,12,2,1.65,6.2
4215,23,2,3.04,3.82
4215,17,3,1.92,3.29
4216,22,3,2.45,11.98
4216,22,1,2.45,11.98
4216,14,1,3.44,4.54
4217,28,3,3.72,4.03
4217,16,2,3.74,10.59
4217,14,2,3.44,4.54
4217,2,2,4.04,4.44
4218,20,1,1.57,4.26
4218,8,3,3.31,9.34
4219,5,1,4.39,8.43
4220,22,1,2.45,11.98
4220,23,3,3.04,3.82
4220,7,1,1.32,5.64
4221,11,3,2.11,8.72
4222,25,1,4.17,6.8
4223,27,2,3.12,11.74
4224,17,1,1.92,3.29
4224,25,3,4.17,6.8
4224,22,3,2.45,11.98
4224,10,2,4.42,10.8
4225,26,1,2.54,8.36
4225,8,2,3.31,9.34
4226,14,2,3.44,4.54
4226,22,2,2.45,11.98
4227,16,1,3.74,10.59
4227,17,1,1.92,3.29
4228,26,3,2.54,8.36
4228,26,2,2.54,8.36
4229,24,3,4.44,4.38
4229,11,3,2.11,8.72
4229,20,3,1.57,4.26
4229,27,2,3.12,11.74
4230,24,3,4.44,4.38
4230,7,1,1.32,5.64
4230,7,1,1.32,5.64
4231,28,3,3.72,4.03
4232,4,3,1.41,6.42
4233,20,3,1.57,4.26
4233,22,3,2.45,11.98
4234,20,1,1.57,4.26
4235,1,1,1.88,8.3
4235,1,2,1.88,8.3
4235,20,3,1.57,4.26
4236,26,1,2.54,8.36
4237,5,3,4.39,8.43
4238,1,1,1.88,8.3
4238,10,1,4.42,10.8
4238,7,1,1.32,5.64
4239,26,1,2.54,8.36
4239,10,3,4.42,10.8
4240,30,1,2.74,7.08
4240,30,2,2.74,7.08
4241,30,3,2.74,7.08
4241,12,2,1.65,6.2
4242,9,3,3.65,9.96
4242,11,3,2.11,8.72
4243,28,1,3.72,4.03
4243,18,1,2.6,3.6
4243,16,1,3.74,10.59
4244,30,2,2.74,7.08
4244,28,1,3.72,4.03
4244,19,2,1.85,7.49
4244,28,1,3.72,4.03
4245,21,2,3.99,6.86
4245,22,2,2.45,11.98
4245,25,3,4.17,6.8
4246,19,1,1.85,7.49
4246,8,1,3.31,9.34
4246,30,3,2.74,7.08
4247,28,2,3.72,4.03
4247,9,3,3.65,9.96
4247,17,2,1.92,3.29
4248,17,3,1.92,3.29
4248,10,3,4.42,10.8
4248,24,1,4.44,4.38
4249,21,2,3.99,6.86
4249,10,2,4.42,10.8
4250,15,2,1.65,6.42
4251,12,2,1.65,6.2
4251,17,3,1.92,3.29
4252,22,1,2.45,11.98
4252,15,2,1.65,6.42
4253,30,2,2.74,7.08
4253,9,2,3.65,9.96
4253,19,1,1.85,7.49
4253,12,2,1.65,6.2
4254,5,2,4.39,8.43
4254,24,3,4.44,4.38
4254,26,1,2.54,8.36
4254,16,3,3.74,10.59
4255,2,3,4.04,4.44
4255,10,2,4.42,10.8
4255,29,2,4.07,6.06
4255,20,2,1.57,4.26
4256,30,3,2.74,7.08
4256,28,1,3.72,4.03
4256,14,2,3.44,4.54
4257,22,2,2.45,11.98
4257,4,1,1.41,6.42
4257,11,2,2.11,8.72
4257,19,1,1.85,7.49
4258,14,2,3.44,4.54
4258,9,3,3.65,9.96
4258,24,1,4.44,4.38
4258,13,2,3.81,9.15
4259,5,3,4.39,8.43
4259,16,2,3.74,10.59
4259,12,1,1.65,6.2
4259,26,1,2.54,8.36
4260,9,1,3.65,9.96
4260,16,3,3.74,10.59
4261,11,3,2.11,8.72
4261,8,2,3.31,9.34
4261,12,2,1.65,6.2
4262,4,2,1.41,6.42
4262,18,3,2.6,3.6
4263,14,3,3.44,4.54
4263,2,3,4.04,4.44
4263,27,3,3.12,11.74
4263,12,1,1.65,6.2
4264,17,2,1.92,3.29
4265,3,2,2.36,4.4
4265,30,2,2.74,7.08
4265,22,2,2.45,11.98
4265,18,2,2.6,3.6
4266,8,2,3.31,9.34
4266,18,2,2.6,3.6
4267,22,3,2.45,11.98
4268,21,3,3.99,6.86
4268,1,1,1.88,8.3
4268,2,2,4.04,4.44
4269,3,1,2.36,4.4
4270,6,2,3.92,7.83
4271,22,3,2.45,11.98
4271,24,1,4.44,4.38
4272,16,3,3.74,10.59
4272,2,1,4.04,4.44
4273,17,1,1.92,3.29
4273,21,1,3.99,6.86
4273,18,3,2.6,3.6
4273,20,1,1.57,4.26
4274,25,2,4.17,6.8
4275,29,1,4.07,6.06
4275,24,1,4.44,4.38
4275,18,1,2.6,3.6
4276,6,3,3.92,7.83
4276,25,2,4.17,6.8
4276,14,2,3.44,4.54
4277,9,1,3.65,9.96
4277,9,2,3.65,9.96
4277,21,3,3.99,6.86
4278,14,1,3.44,4.54
4278,15,3,1.65,6.42
4278,26,3,2.54,8.36
4278,11,3,2.11,8.72
4279,27,2,3.12,11.74
4279,9,3,3.65,9.96
4279,19,1,1.85,7.49
4279,10,2,4.42,10.8
4280,13,3,3.81,9.15
4280,7,3,1.32,5.64
4280,20,3,1.57,4.26
4281,26,2,2.54,8.36
4281,13,2,3.81,9.15
4281,21,1,3.99,6.86
4282,21,2,3.99,6.86
4282,26,3,2.54,8.36
4283,9,3,3.65,9.96
4283,13,2,3.81,9.15
4283,14,3,3.44,4.54
4283,26,3,2.54,8.36
4284,27,1,3.12,11.74
4284,19,1,1.85,7.49
4285,18,2,2.6,3.6
4285,5,1,4.39,8.43
4285,29,1,4.07,6.06
4285,8,2,3.31,9.34
4286,2,2,4.04,4.44
4286,22,3,2.45,11.98
4286,3,1,2.36,4.4
4287,16,3,3.74,10.59
4287,8,1,3.31,9.34
4287,30,2,2.74,7.08
4288,22,2,2.45,11.98
4288,22,2,2.45,11.98
4288,21,3,3.99,6.86
4289,18,3,2.6,3.6
4289,1,1,1.88,8.3
4289,29,2,4.07,6.06
4289,11,1,2.11,8.72
4290,9,3,3.65,9.96
4290,9,3,3.65,9.96
4290,9,1,3.65,9.96
4290,14,1,3.44,4.54
4291,4,2,1.41,6.42
4291,14,2,3.44,4.54
4291,7,2,1.32,5.64
4291,26,2,2.54,8.36
4292,3,3,2.36,4.4
4292,17,2,1.92,3.29
4293,5,1,4.39,8.43
4293,8,2,3.31,9.34
4293,3,3,2.36,4.4
4294,26,2,2.54,8.36
4295,11,3,2.11,8.72
4295,11,1,2.11,8.72
4296,27,1,3.12,11.74
4296,23,3,3.04,3.82
4297,23,1,3.04,3.82
4297,6,2,3.92,7.83
4297,22,3,2.45,11.98
4297,23,3,3.04,3.82
4298,7,3,1.32,5.64
4298,4,1,1.41,6.42
4299,24,2,4.44,4.38
4300,20,1,1.57,4.26
4300,17,2,1.92,3.29
4301,12,3,1.65,6.2
4301,20,1,1.57,4.26
4301,11,1,2.11,8.72
4301,16,1,3.74,10.59
4302,4,1,1.41,6.42
4302,26,2,2.54,8.36
4302,7,2,1.32,5.64
4302,29,3,4.07,6.06
4303,16,3,3.74,10.59
4303,29,3,4.07,6.06
4303,24,2,4.44,4.38
4303,4,1,1.41,6.42
4304,29,1,4.07,6.06
4304,4,2,1.41,6.42
4305,4,2,1.41,6.42
4305,15,1,1.65,6.42
4305,27,1,3.12,11.74
4305,2,2,4.04,4.44
4306,10,1,4.42,10.8
4306,26,1,2.54,8.36
4306,6,2,3.92,7.83
4306,14,2,3.44,4.54
4307,7,2,1.32,5.64
4307,3,2,2.36,4.4
4308,25,1,4.17,6.8
4308,9,2,3.65,9.96
4308,11,2,2.11,8.72
4308,11,1,2.11,8.72
4309,13,3,3.81,9.15
4309,29,2,4.07,6.06
4310,1,1,1.88,8.3
4311,2,2,4.04,4.44
4311,19,1,1.85,7.49
4311,11,2,2.11,8.72
4311,3,1,2.36,4.4
4312,15,3,1.65,6.42
4312,20,1,1.57,4.26
4312,26,1,2.54,8.36
4312,8,2,3.31,9.34
4313,21,2,3.99,6.86
4314,3,2,2.36,4.4
4314,11,2,2.11,8.72
4314,27,1,3.12,11.74
4315,28,1,3.72,4.03
4315,23,3,3.04,3.82
4316,13,3,3.81,9.15
4316,9,2,3.65,9.96
4317,19,1,1.85,7.49
4318,28,3,3.72,4.03
4319,25,2,4.17,6.8
4320,10,2,4.42,10.8
4320,25,2,4.17,6.8
4321,1,2,1.88,8.3
4321,16,3,3.74,10.59
4322,23,1,3.04,3.82
4322,1,3,1.88,8.3
4322,27,3,3.12,11.74
4322,29,2,4.07,6.06
4323,30,2,2.74,7.08
4323,2,3,4.04,4.44
4323,21,1,3.99,6.86
4323,4,2,1.41,6.42
4324,4,1,1.41,6.42
4325,28,1,3.72,4.03
4325,30,3,2.74,7.08
4326,13,3,3.81,9.15
4326,4,2,1.41,6.42
4326,13,3,3.81,9.15
4327,16,3,3.74,10.59
4328,25,3,4.17,6.8
4329,25,2,4.17,6.8
4330,29,2,4.07,6.06
4330,10,3,4.42,10.8
4331,24,2,4.44,4.38
4331,2,2,4.04,4.44
4331,12,3,1.65,6.2
4332,19,1,1.85,7.49
4332,30,2,2.74,7.08
4332,15,1,1.65,6.42
4333,19,2,1.85,7.49
4334,14,1,3.44,4.54
4334,21,3,3.99,6.86
4334,6,2,3.92,7.83
4335,25,1,4.17,6.8
4336,17,1,1.92,3.29
4336,24,1,4.44,4.38
4336,1,3,1.88,8.3
4336,29,1,4.07,6.06
4337,19,2,1.85,7.49
4338,2,1,4.04,4.44
4338,28,1,3.72,4.03
4338,5,2,4.39,8.43
4338,23,2,3.04,3.82
4339,15,2,1.65,6.42
4339,28,2,3.72,4.03
4339,26,1,2.54,8.36
4339,3,2,2.36,4.4
4340,29,1,4.07,6.06
4340,4,3,1.41,6.42
4341,14,1,3.44,4.54
4341,16,2,3.74,10.59
4341,7,3,1.32,5.64
4342,23,3,3.04,3.82
4342,22,1,2.45,11.98
4342,19,1,1.85,7.49
4342,5,1,4.39,8.43
4343,13,1,3.81,9.15
4343,28,3,3.72,4.03
4343,27,3,3.12,11.74
4344,12,1,1.65,6.2
4344,2,2,4.04,4.44
4345,29,3,4.07,6.06
4345,17,2,1.92,3.29
4345,21,2,3.99,6.86
4346,24,1,4.44,4.38
4346,16,3,3.74,10.59
4347,16,2,3.74,10.59
4347,20,1,1.57,4.26
4347,12,3,1.65,6.2
4348,18,1,2.6,3.6
4348,12,2,1.65,6.2
4349,5,1,4.39,8.43
4349,27,1,3.12,11.74
4349,20,1,1.57,4.26
4350,21,3,3.99,6.86
4350,4,1,1.41,6.42
4350,13,2,3.81,9.15
4350,4,3,1.41,6.42
4351,7,2,1.32,5.64
4351,8,3,3.31,9.34
4352,18,1,2.6,3.6
4352,2,2,4.04,4.44
4352,21,2,3.99,6.86
4352,17,1,1.92,3.29
4353,8,2,3.31,9.34
4353,27,2,3.12,11.74
4354,20,3,1.57,4.26
4354,9,3,3.65,9.96
4355,4,1,1.41,6.42
4356,10,3,4.42,10.8
4356,12,1,1.65,6.2
4357,5,3,4.39,8.43
4357,8,1,3.31,9.34
4358,11,1,2.11,8.72
4358,26,1,2.54,8.36
4358,19,3,1.85,7.49
4358,9,3,3.65,9.96
4359,16,3,3.74,10.59
4359,22,2,2.45,11.98
4359,24,2,4.44,4.38
4360,30,1,2.74,7.08
4361,12,1,1.65,6.2
4361,17,3,1.92,3.29
4362,2,3,4.04,4.44
4362,5,2,4.39,8.43
4362,6,1,3.92,7.83
4363,19,3,1.85,7.49
4363,28,2,3.72,4.03
4363,15,3,1.65,6.42
4363,12,2,1.65,6.2
4364,7,3,1.32,5.64
4364,4,2,1.41,6.42
4365,11,1,2.11,8.72
4365,13,3,3.81,9.15
4365,25,2,4.17,6.8
4366,26,1,2.54,8.36
4366,2,3,4.04,4.44
4366,3,1,2.36,4.4
4367,9,3,3.65,9.96
4367,7,2,1.32,5.64
4367,9,3,3.65,9.96
4367,5,1,4.39,8.43
4368,20,3,1.57,4.26
4368,21,1,3.99,6.86
4368,7,1,1.32,5.64
4368,25,3,4.17,6.8
4369,17,2,1.92,3.29
4369,26,3,2.54,8.36
4370,2,1,4.04,4.44
4370,10,2,4.42,10.8
4370,12,2,1.65,6.2
4370,2,3,4.04,4.44
4371,13,1,3.81,9.15
4371,10,2,4.42,10.8
4372,30,1,2.74,7.08
4373,26,2,2.54,8.36
4373,20,3,1.57,4.26
4373,23,1,3.04,3.82
4374,1,2,1.88,8.3
4374,27,1,3.12,11.74
4374,25,2,4.17,6.8
4375,13,2,3.81,9.15
4375,30,1,2.74,7.08
4375,30,3,2.74,7.08
4376,24,3,4.44,4.38
4377,2,2,4.04,4.44
4378,5,1,4.39,8.43
4378,9,3,3.65,9.96
4378,25,3,4.17,6.8
4379,6,2,3.92,7.83
4379,21,1,3.99,6.86
4380,17,1,1.92,3.29
4380,29,3,4.07,6.06
4380,11,2,2.11,8.72
4380,9,3,3.65,9.96
4381,7,1,1.32,5.64
4382,5,3,4.39,8.43
4383,29,2,4.07,6.06
4383,23,2,3.04,3.82
4383,18,1,2.6,3.6
4384,24,2,4.44,4.38
4384,18,1,2.6,3.6
4384,19,1,1.85,7.49
4385,6,1,3.92,7.83
4385,27,3,3.12,11.74
4386,19,3,1.85,7.49
4386,30,3,2.74,7.08
4387,10,1,4.42,10.8
4388,29,3,4.07,6.06
4388,19,1,1.85,7.49
4388,19,1,1.85,7.49
4388,10,1,4.42,10.8
4389,27,1,3.12,11.74
4390,5,1,4.39,8.43
4391,20,3,1.57,4.26
4391,17,3,1.92,3.29
4391,13,2,3.81,9.15
4391,12,3,1.65,6.2
4392,15,1,1.65,6.42
4392,26,3,2.54,8.36
4393,20,1,1.57,4.26
4393,30,2,2.74,7.08
4393,10,2,4.42,10.8
4394,24,1,4.44,4.38
4394,18,3,2.6,3.6
4395,2,3,4.04,4.44
4395,11,1,2.11,8.72
4396,29,1,4.07,6.06
4396,10,1,4.42,10.8
4397,29,3,4.07,6.06
4397,29,3,4.07,6.06
4398,27,1,3.12,11.74
4398,21,1,3.99,6.86
4398,25,1,4.17,6.8
4398,1,1,1.88,8.3
4399,18,2,2.6,3.6
4399,15,1,1.65,6.42
4400,25,1,4.17,6.8
4400,20,3,1.57,4.26
4400,7,3,1.32,5.64
4401,10,1,4.42,10.8
4401,18,3,2.6,3.6
4401,29,2,4.07,6.06
4401,16,1,3.74,10.59
4402,26,2,2.54,8.36
4402,27,3,3.12,11.74
4403,29,2,4.07,6.06
4404,10,2,4.42,10.8
4404,26,1,2.54,8.36
4405,10,1,4.42,10.8
4405,14,3,3.44,4.54
4405,26,3,2.54,8.36
4406,16,2,3.74,10.59
4406,25,3,4.17,6.8
4407,8,3,3.31,9.34
4407,22,1,2.45,11.98
4408,30,2,2.74,7.08
4408,21,1,3.99,6.86
4409,17,1,1.92,3.29
4409,16,3,3.74,10.59
4409,30,1,2.74,7.08
4409,9,1,3.65,9.96
4410,17,3,1.92,3.29
4411,24,2,4.44,4.38
4412,8,2,3.31,9.34
4412,23,2,3.04,3.82
4412,24,1,4.44,4.38
4413,16,2,3.74,10.59
4413,1,3,1.88,8.3
4413,18,3,2.6,3.6
4413,30,2,2.74,7.08
4414,7,2,1.32,5.64
4414,15,2,1.65,6.42
4414,17,2,1.92,3.29
4414,23,2,3.04,3.82
4415,26,2,2.54,8.36
4416,24,2,4.44,4.38
4416,9,3,3.65,9.96
4416,6,1,3.92,7.83
4417,7,1,1.32,5.64
4418,12,2,1.65,6.2
4419,4,3,1.41,6.42
4419,23,1,3.04,3.82
4419,1,3,1.88,8.3
4420,22,1,2.45,11.98
4421,28,2,3.72,4.03
4422,16,1,3.74,10.59
4422,5,1,4.39,8.43
4423,28,1,3.72,4.03
4423,23,1,3.04,3.82
4423,29,3,4.07,6.06
4423,6,1,3.92,7.83
4424,3,3,2.36,4.4
4424,27,3,3.12,11.74
4424,21,3,3.99,6.86
4424,19,1,1.85,7.49
4425,29,1,4.07,6.06
4425,27,1,3.12,11.74
4425,3,1,2.36,4.4
4426,8,2,3.31,9.34
4426,29,1,4.07,6.06
4426,3,1,2.36,4.4
4426,10,3,4.42,10.8
4427,6,1,3.92,7.83
4427,2,2,4.04,4.44
4427,24,2,4.44,4.38
4427,26,3,2.54,8.36
4428,27,3,3.12,11.74
4428,4,3,1.41,6.42
4429,23,1,3.04,3.82
4429,22,1,2.45,11.98
4429,30,1,2.74,7.08
4430,3,3,2.36,4.4
4430,9,1,3.65,9.96
4430,18,1,2.6,3.6
4431,14,1,3.44,4.54
4431,14,3,3.44,4.54
4431,18,2,2.6,3.6
4432,10,3,4.42,10.8
4433,1,2,1.88,8.3
4433,7,3,1.32,5.64
4434,24,1,4.44,4.38
4434,10,2,4.42,10.8
4435,3,1,2.36,4.4
4435,26,1,2.54,8.36
4435,10,2,4.42,10.8
4436,7,1,1.32,5.64
4437,19,2,1.85,7.49
4437,5,1,4.39,8.43
4437,24,2,4.44,4.38
4437,25,1,4.17,6.8
4438,14,3,3.44,4.54
4438,15,1,1.65,6.42
4438,22,1,2.45,11.98
4439,23,3,3.04,3.82
4439,29,2,4.07,6.06
4439,16,2,3.74,10.59
4439,16,3,3.74,10.59
4440,17,2,1.92,3.29
4440,15,3,1.65,6.42
4441,18,3,2.6,3.6
4442,9,3,3.65,9.96
4443,4,3,1.41,6.42
4443,9,2,3.65,9.96
4443,11,3,2.11,8.72
4444,27,3,3.12,11.74
4444,8,2,3.31,9.34
4444,4,3,1.41,6.42
4444,18,3,2.6,3.6
4445,24,3,4.44,4.38
4445,2,1,4.04,4.44
4445,21,3,3.99,6.86
4446,20,1,1.57,4.26
4446,30,3,2.74,7.08
4446,4,3,1.41,6.42
4447,12,2,1.65,6.2
4448,15,1,1.65,6.42
4448,22,3,2.45,11.98
4449,17,2,1.92,3.29
4449,28,2,3.72,4.03
4450,21,1,3.99,6.86
4450,25,2,4.17,6.8
4450,7,2,1.32,5.64
4450,18,3,2.6,3.6
4451,22,3,2.45,11.98
4451,12,3,1.65,6.2
4451,11,1,2.11,8.72
4452,25,3,4.17,6.8
4452,23,3,3.04,3.82
4452,22,2,2.45,11.98
4452,15,2,1.65,6.42
4453,21,3,3.99,6.86
4453,29,3,4.07,6.06
4454,15,1,1.65,6.42
4455,16,1,3.74,10.59
4455,4,1,1.41,6.42
4455,10,2,4.42,10.8
4456,18,3,2.6,3.6
4456,1,2,1.88,8.3
4456,4,1,1.41,6.42
4456,23,2,3.04,3.82
4457,9,2,3.65,9.96
4457,5,2,4.39,8.43
4457,5,2,4.39,8.43
4457,10,2,4.42,10.8
4458,16,1,3.74,10.59
4458,4,1,1.41,6.42
4458,4,3,1.41,6.42
4458,15,2,1.65,6.42
4459,15,1,1.65,6.42
4459,23,2,3.04,3.82
4459,22,2,2.45,11.98
4460,5,2,4.39,8.43
4460,27,2,3.12,11.74
4461,22,2,2.45,11.98
4461,20,3,1.57,4.26
4461,2,1,4.04,4.44
4461,21,1,3.99,6.86
4462,26,2,2.54,8.36
4463,9,2,3.65,9.96
4463,27,3,3.12,11.74
4464,28,3,3.72,4.03
4464,4,1,1.41,6.42
4464,30,3,2.74,7.08
4465,25,2,4.17,6.8
4465,8,1,3.31,9.34
4465,8,1,3.31,9.34
4465,27,2,3.12,11.74
4466,17,1,1.92,3.29
4467,29,2,4.07,6.06
4468,29,2,4.07,6.06
4468,9,1,3.65,9.96
4469,1,3,1.88,8.3
4469,11,1,2.11,8.72
4469,13,1,3.81,9.15
4470,3,2,2.36,4.4
4471,21,1,3.99,6.86
4472,8,3,3.31,9.34
4473,26,1,2.54,8.36
4474,22,2,2.45,11.98
4475,24,2,4.44,4.38
4475,27,1,3.12,11.74
4476,4,1,1.41,6.42
4476,27,2,3.12,11.74
4476,4,3,1.41,6.42
4476,11,3,2.11,8.72
4477,18,2,2.6,3.6
4478,18,1,2.6,3.6
4478,13,3,3.81,9.15
4478,5,3,4.39,8.43
4479,28,3,3.72,4.03
4479,19,3,1.85,7.49
4479,10,1,4.42,10.8
4480,12,3,1.65,6.2
4480,12,3,1.65,6.2
4481,23,1,3.04,3.82
4482,11,1,2.11,8.72
