order_id,order_date,customer_id,store_id,channel
2501,2025-12-31,331,4,dine-in
2502,2025-07-16,423,8,phone
2503,2025-01-20,335,2,phone
2504,2025-07-28,219,6,dine-in
2505,2025-10-30,156,5,delivery
2506,2025-10-08,341,6,web
2507,2025-04-30,166,6,phone
2508,2025-07-08,481,3,dine-in
2509,2025-08-09,478,5,web
2510,2025-11-11,246,7,app
2511,2026-03-24,168,3,dine-in
2512,2026-05-16,426,2,delivery
2513,2025-02-27,2,4,web
2514,2026-04-29,122,3,web
2515,2025-09-10,317,6,phone
2516,2025-07-05,300,5,delivery
2517,2025-04-29,258,6,web
2518,2025-02-23,271,1,app
2519,2025-10-03,242,4,app
2520,2026-06-26,375,5,dine-in
2521,2025-09-24,149,10,delivery
2522,2026-05-16,262,9,dine-in
2523,2026-03-08,43,2,delivery
2524,2025-07-06,219,1,phone
2525,2025-06-28,246,9,web
2526,2026-03-22,95,6,dine-in
2527,2025-12-01,426,4,app
2528,2026-06-09,290,2,app
2529,2026-05-06,227,7,delivery
2530,2025-09-21,455,7,web
2531,2025-01-30,354,1,dine-in
2532,2025-12-15,246,4,phone
2533,2025-12-15,84,2,dine-in
2534,2025-10-11,377,9,phone
2535,2026-01-15,225,3,phone
2536,2025-12-23,387,9,delivery
2537,2025-02-22,92,3,dine-in
2538,2025-03-17,420,3,app
2539,2025-03-25,237,1,app
2540,2025-09-30,407,4,web
2541,2025-08-11,327,1,delivery
2542,2025-09-09,313,8,phone
2543,2025-01-12,455,1,phone
2544,2025-02-18,190,6,delivery
2545,2025-11-17,382,9,phone
2546,2026-04-21,493,1,app
2547,2025-05-05,63,10,delivery
2548,2026-06-30,65,10,web
2549,2025-09-07,371,7,dine-in
2550,2025-12-02,424,9,dine-in
2551,2025-12-02,32,3,app
2552,2025-03-13,464,6,phone
2553,2025-12-24,261,10,web
2554,2025-03-03,361,1,app
2555,2026-04-07,341,4,dine-in
2556,2026-05-15,291,3,app
2557,2026-02-07,490,10,dine-in
2558,2026-04-28,249,3,web
2559,2026-03-08,393,7,web
2560,2025-10-30,91,9,dine-in
2561,2025-03-20,18,2,phone
2562,2025-11-03,210,5,dine-in
2563,2025-01-02,70,8,delivery
2564,2026-05-14,215,4,web
2565,2025-09-27,325,5,app
2566,2025-01-23,295,7,phone
2567,2026-02-16,134,10,dine-in
2568,2026-06-06,233,5,app
2569,2026-04-10,70,8,dine-in
2570,2025-04-19,388,7,app
2571,2025-08-02,303,9,phone
2572,2025-07-30,281,8,web
2573,2025-10-18,390,8,web
2574,2025-04-07,120,1,phone
2575,2025-12-24,99,9,web
2576,2025-05-11,203,3,app
2577,2025-06-24,442,4,dine-in
2578,2025-12-31,231,8,delivery
2579,2025-03-09,11,1,web
2580,2025-09-03,431,9,dine-in
2581,2025-11-13,51,3,delivery
2582,2026-05-02,78,7,app
2583,2025-05-28,95,5,dine-in
2584,2026-03-06,52,2,phone
2585,2025-11-09,196,9,web
2586,2025-08-09,26,8,dine-in
2587,2025-06-23,29,3,dine-in
2588,2025-08-31,201,7,delivery
2589,2025-07-21,210,9,phone
2590,2026-04-22,244,10,app
2591,2026-05-22,125,3,app
2592,2025-08-10,316,8,dine-in
2593,2025-06-25,83,2,dine-in
2594,2026-06-06,242,2,web
2595,2025-10-14,381,7,dine-in
2596,2026-04-11,132,5,delivery
2597,2025-07-08,185,3,dine-in
2598,2025-05-26,489,1,phone
2599,2025-07-04,193,10,dine-in
2600,2025-12-28,162,2,delivery
2601,2026-04-22,309,5,phone
2602,2025-10-04,486,6,app
2603,2025-04-24,164,9,phone
2604,2026-02-19,388,5,phone
2605,2025-05-10,110,8,web
2606,2026-05-28,270,5,app
2607,2025-04-01,290,2,phone
2608,2025-05-14,44,7,app
2609,2026-06-26,478,4,web
2610,2025-08-24,143,9,app
2611,2026-06-25,211,6,app
2612,2026-05-19,352,3,dine-in
2613,2025-01-03,32,1,dine-in
2614,2025-04-24,314,1,dine-in
2615,2025-05-02,208,1,dine-in
2616,2025-06-05,421,4,delivery
2617,2026-04-16,379,10,dine-in
2618,2026-03-12,246,5,web
2619,2026-06-12,142,4,delivery
2620,2026-06-20,452,2,app
2621,2026-01-14,356,5,app
2622,2025-06-03,499,1,delivery
2623,2025-11-28,391,4,app
2624,2025-09-14,146,10,app
2625,2025-05-22,137,1,delivery
2626,2025-06-05,472,3,delivery
2627,2026-06-28,178,9,dine-in
2628,2025-07-17,211,5,delivery
2629,2025-10-29,45,3,phone
2630,2025-05-23,283,6,dine-in
2631,2025-03-13,322,3,app
2632,2025-04-28,453,1,dine-in
2633,2025-02-25,44,3,phone
2634,2025-01-31,46,3,delivery
2635,2026-03-14,36,6,dine-in
2636,2026-06-30,367,6,dine-in
2637,2025-11-16,196,1,app
2638,2025-08-13,437,5,web
2639,2025-04-01,171,4,dine-in
2640,2025-11-13,252,3,app
2641,2026-05-18,210,9,delivery
2642,2025-05-10,423,8,delivery
2643,2025-12-26,478,7,delivery
2644,2026-03-29,453,7,phone
2645,2025-06-13,297,1,delivery
2646,2025-11-07,257,10,web
2647,2025-08-03,158,1,app
2648,2025-03-30,173,7,app
2649,2025-01-18,497,7,app
2650,2026-05-20,397,4,phone
2651,2026-04-20,128,1,web
2652,2025-10-22,257,9,delivery
2653,2025-10-11,301,7,phone
2654,2025-09-23,444,1,app
2655,2025-02-14,94,2,delivery
2656,2025-07-10,127,1,dine-in
2657,2026-05-24,73,2,phone
2658,2026-04-03,282,10,phone
2659,2025-10-10,17,1,delivery
2660,2026-05-24,383,2,phone
2661,2026-02-02,453,3,app
2662,2025-09-22,51,10,app
2663,2025-03-20,106,8,app
2664,2025-05-03,12,8,delivery
2665,2025-08-21,240,2,web
2666,2026-06-09,57,10,web
2667,2026-01-29,129,8,web
2668,2026-05-12,174,4,dine-in
2669,2025-01-16,345,9,app
2670,2025-09-21,343,5,delivery
2671,2025-05-05,201,10,dine-in
2672,2025-09-23,204,8,dine-in
2673,2025-05-02,126,10,app
2674,2025-04-29,430,7,app
2675,2025-01-10,112,4,app
2676,2026-06-20,393,5,delivery
2677,2025-08-16,296,3,app
2678,2025-04-20,379,7,phone
2679,2025-11-20,440,4,dine-in
2680,2026-01-22,244,6,phone
2681,2025-12-04,120,5,phone
2682,2025-11-30,9,2,app
2683,2026-03-11,439,2,app
2684,2025-03-20,464,8,web
2685,2026-05-25,260,2,app
2686,2026-04-18,83,4,web
2687,2025-10-27,223,6,app
2688,2025-04-15,14,8,delivery
2689,2026-04-20,63,6,web
2690,2026-05-08,341,1,delivery
2691,2025-11-11,117,9,dine-in
2692,2025-11-05,258,6,web
2693,2025-06-26,171,5,web
2694,2026-03-03,220,5,delivery
2695,2026-01-22,350,4,delivery
2696,2026-05-03,214,3,app
2697,2026-06-01,428,8,phone
2698,2025-01-31,409,5,phone
2699,2025-08-29,133,1,app
2700,2025-05-29,243,4,phone
2701,2025-01-10,161,4,app
2702,2026-05-27,364,6,app
2703,2025-01-29,124,9,app
2704,2026-02-17,384,3,web
2705,2025-06-29,484,3,web
2706,2026-04-21,426,6,web
2707,2025-06-11,316,9,app
2708,2026-02-18,296,9,delivery
2709,2025-04-17,428,7,phone
2710,2025-07-03,96,1,delivery
2711,2026-02-12,138,8,dine-in
2712,2025-01-26,445,2,web
2713,2026-04-02,455,1,app
2714,2025-07-23,107,3,web
2715,2026-03-28,82,10,app
2716,2025-02-03,380,7,app
2717,2025-11-29,56,10,delivery
2718,2026-05-21,93,9,dine-in
2719,2025-08-16,179,1,app
2720,2025-12-06,422,3,web
2721,2025-07-30,302,8,app
2722,2026-03-22,155,1,web
2723,2025-04-16,290,3,phone
2724,2025-03-21,463,6,app
2725,2025-02-05,300,4,delivery
2726,2025-06-27,4,3,delivery
2727,2025-12-06,177,1,dine-in
2728,2025-02-04,116,7,phone
2729,2025-07-17,449,3,app
2730,2025-05-16,4,9,dine-in
2731,2025-05-06,65,5,app
2732,2025-02-28,228,6,phone
2733,2025-09-06,496,8,web
2734,2026-01-16,143,3,dine-in
2735,2025-10-02,329,2,phone
2736,2025-04-11,301,3,delivery
2737,2026-02-15,66,7,app
2738,2025-04-16,460,3,dine-in
2739,2025-06-12,338,9,app
2740,2025-04-19,33,6,delivery
2741,2025-05-23,52,10,dine-in
2742,2026-05-12,470,10,web
2743,2026-01-19,355,5,delivery
2744,2025-09-18,322,6,phone
2745,2025-01-08,155,9,web
2746,2025-08-29,388,3,phone
2747,2025-10-24,492,7,app
2748,2025-12-08,326,9,app
2749,2025-11-25,359,7,web
2750,2026-06-05,137,7,web
2751,2026-01-07,157,4,app
2752,2025-06-26,94,6,dine-in
2753,2025-12-28,374,7,delivery
2754,2025-09-15,451,3,dine-in
2755,2025-06-16,126,5,dine-in
2756,2026-03-04,202,3,web
2757,2026-02-13,1,5,app
2758,2026-03-17,100,3,dine-in
2759,2025-03-18,26,2,phone
2760,2025-07-01,69,3,app
2761,2026-03-06,495,1,phone
2762,2025-11-25,205,5,web
2763,2026-03-05,426,1,web
2764,2025-12-29,6,1,phone
2765,2025-04-03,228,7,delivery
2766,2026-02-25,59,1,phone
2767,2025-07-24,367,2,web
2768,2025-07-02,238,8,web
2769,2025-08-02,405,5,phone
2770,2025-03-13,243,6,app
2771,2026-03-28,11,2,web
2772,2025-02-12,452,3,app
2773,2025-03-21,394,8,delivery
2774,2025-07-21,257,7,phone
2775,2025-10-28,396,9,app
2776,2025-02-12,144,8,delivery
2777,2025-09-30,33,1,dine-in
2778,2026-05-09,380,5,delivery
2779,2025-10-13,121,6,phone
2780,2025-08-14,245,9,dine-in
2781,2026-02-25,378,2,app
2782,2025-09-26,142,4,web
2783,2026-01-20,43,9,web
2784,2025-05-15,348,7,delivery
2785,2026-01-17,419,9,phone
2786,2026-04-09,244,3,phone
2787,2025-11-12,172,1,web
2788,2025-02-07,117,4,web
2789,2025-01-28,203,8,web
2790,2025-05-04,281,3,delivery
2791,2025-10-15,398,2,phone
2792,2026-04-08,261,9,web
2793,2025-02-17,199,8,delivery
2794,2026-05-31,388,8,web
2795,2025-11-27,435,1,app
2796,2025-03-02,135,9,web
2797,2026-03-30,16,7,web
2798,2026-02-16,391,3,phone
2799,2025-07-01,393,9,phone
2800,2025-06-13,252,2,phone
2801,2025-08-27,238,2,web
2802,2025-11-12,313,5,delivery
2803,2025-08-29,498,2,delivery
2804,2025-04-26,145,6,phone
2805,2026-03-26,98,1,app
2806,2026-06-09,381,5,delivery
2807,2025-03-19,239,9,dine-in
2808,2025-10-05,340,4,dine-in
2809,2025-04-16,195,5,phone
2810,2025-12-03,1,4,web
2811,2025-02-25,480,10,delivery
2812,2026-06-10,323,9,dine-in
2813,2026-02-16,77,9,delivery
2814,2025-12-01,386,1,dine-in
2815,2026-04-24,324,5,dine-in
2816,2025-01-03,217,10,dine-in
2817,2025-02-03,272,3,dine-in
2818,2025-06-29,473,7,delivery
2819,2026-01-26,323,3,app
2820,2025-03-25,92,1,app
2821,2025-08-09,209,10,dine-in
2822,2025-08-17,235,6,delivery
2823,2025-09-30,292,8,web
2824,2026-01-21,333,8,dine-in
2825,2025-11-22,69,5,dine-in
2826,2025-03-23,359,9,web
2827,2025-10-06,431,9,phone
2828,2026-04-08,256,4,phone
2829,2025-05-11,119,7,dine-in
2830,2025-03-17,67,6,phone
2831,2025-05-19,384,1,app
2832,2025-06-19,493,7,phone
2833,2025-03-16,495,8,phone
2834,2025-06-08,302,10,phone
2835,2026-05-04,443,7,phone
2836,2025-01-13,155,2,delivery
2837,2025-09-10,49,6,delivery
2838,2025-05-10,207,1,dine-in
2839,2025-10-24,153,1,web
2840,2025-08-21,437,1,app
2841,2025-05-02,9,4,phone
2842,2025-02-03,303,10,phone
2843,2025-05-19,152,1,app
2844,2025-12-11,426,4,dine-in
2845,2026-02-15,65,10,phone
2846,2026-02-16,274,3,dine-in
2847,2026-01-09,126,1,web
2848,2025-06-06,388,5,dine-in
2849,2025-06-17,163,4,dine-in
2850,2026-02-19,50,1,dine-in
2851,2025-03-05,116,7,dine-in
2852,2025-03-14,303,4,phone
2853,2025-10-28,437,5,app
2854,2025-01-27,228,9,web
2855,2025-01-06,355,8,web
2856,2026-01-01,46,8,delivery
2857,2025-03-22,138,6,web
2858,2025-12-29,261,1,app
2859,2025-11-25,459,8,app
2860,2025-04-30,472,7,dine-in
2861,2025-01-13,368,5,app
2862,2025-06-03,92,2,phone
2863,2026-01-27,202,3,dine-in
2864,2026-02-13,351,5,dine-in
2865,2025-12-13,47,7,app
2866,2026-03-04,68,4,dine-in
2867,2025-01-22,258,9,dine-in
2868,2025-06-22,22,2,phone
2869,2025-10-16,444,4,dine-in
2870,2025-05-29,416,7,web
2871,2025-10-10,284,6,phone
2872,2026-02-13,124,3,dine-in
2873,2026-02-17,17,5,web
2874,2026-04-27,348,1,web
2875,2025-02-28,443,9,delivery
2876,2025-10-24,200,2,phone
2877,2026-02-01,209,3,web
2878,2026-01-20,473,1,app
2879,2025-03-17,379,9,app
2880,2026-05-13,417,9,web
2881,2026-06-14,206,1,app
2882,2025-02-12,203,7,delivery
2883,2025-03-31,332,7,app
2884,2025-05-04,6,4,phone
2885,2025-06-18,31,4,dine-in
2886,2025-09-26,174,3,delivery
2887,2025-04-25,295,3,web
2888,2026-03-17,23,3,web
2889,2025-09-21,416,5,phone
2890,2025-10-16,356,5,app
2891,2025-01-17,323,9,dine-in
2892,2025-12-05,204,7,delivery
2893,2025-05-07,253,10,web
2894,2026-02-22,195,1,delivery
2895,2026-04-04,6,5,web
2896,2025-01-17,68,4,app
2897,2026-01-09,14,2,app
2898,2025-08-24,348,2,web
2899,2025-03-05,192,3,delivery
2900,2025-11-11,227,10,app
2901,2025-09-28,375,6,delivery
2902,2026-04-24,299,1,app
2903,2026-06-29,204,7,app
2904,2025-07-19,452,6,phone
2905,2026-01-19,352,8,dine-in
2906,2026-05-01,411,2,phone
2907,2025-07-10,84,1,phone
2908,2026-05-06,109,3,delivery
2909,2025-11-26,123,3,web
2910,2026-03-26,243,4,phone
2911,2025-05-25,24,3,delivery
2912,2025-01-01,34,7,phone
2913,2025-10-28,71,4,app
2914,2025-01-10,410,8,app
2915,2025-05-10,460,7,dine-in
2916,2025-08-15,64,1,dine-in
2917,2025-06-04,468,3,web
2918,2026-06-03,359,1,web
2919,2026-01-06,27,4,web
2920,2025-11-17,87,10,phone
2921,2026-04-30,406,5,dine-in
2922,2026-03-21,243,6,phone
2923,2026-01-16,292,1,web
2924,2026-02-19,98,9,app
2925,2025-10-01,162,10,web
2926,2026-05-12,384,10,phone
2927,2026-06-03,219,1,phone
2928,2025-08-01,74,7,web
2929,2025-09-21,458,7,dine-in
2930,2025-03-18,339,2,app
2931,2025-03-16,94,8,web
2932,2026-06-28,361,5,web
2933,2026-04-18,383,9,web
2934,2026-05-29,270,3,delivery
2935,2026-05-10,30,6,phone
2936,2025-03-20,375,4,app
2937,2025-10-05,201,1,app
2938,2025-09-05,498,1,phone
2939,2025-05-25,214,2,web
2940,2026-04-06,351,9,web
2941,2025-12-02,385,6,web
2942,2025-01-06,4,1,web
2943,2025-10-26,350,1,app
2944,2025-12-28,131,6,dine-in
2945,2025-09-24,36,9,phone
2946,2026-02-21,468,9,web
2947,2025-11-22,421,8,dine-in
2948,2025-09-09,210,4,dine-in
2949,2026-02-26,32,3,dine-in
2950,2025-08-17,16,10,app
2951,2025-01-13,299,7,dine-in
2952,2025-12-11,79,9,app
2953,2026-02-03,313,5,phone
2954,2025-02-13,238,4,app
2955,2026-05-26,328,4,phone
2956,2025-02-16,72,7,dine-in
2957,2025-05-31,334,1,delivery
2958,2025-05-24,171,9,app
2959,2025-11-16,79,1,delivery
2960,2026-03-27,341,8,web
2961,2025-04-27,337,5,dine-in
2962,2025-01-04,257,9,delivery
2963,2025-10-11,55,10,web
2964,2025-06-22,498,7,dine-in
2965,2025-06-19,236,7,web
2966,2025-07-17,359,1,web
2967,2025-04-05,416,9,dine-in
2968,2026-01-06,421,6,phone
2969,2026-03-07,476,3,delivery
2970,2026-05-01,61,8,phone
2971,2025-08-22,242,10,dine-in
2972,2025-11-20,422,5,phone
2973,2025-11-27,361,5,dine-in
2974,2025-02-10,432,8,delivery
2975,2025-03-01,286,10,app
2976,2025-06-21,208,9,delivery
2977,2025-01-24,441,3,dine-in
2978,2025-07-04,59,10,dine-in
2979,2026-06-20,330,7,dine-in
2980,2025-01-08,469,7,web
2981,2025-02-18,233,10,delivery
2982,2025-05-28,199,9,phone
2983,2026-06-08,340,7,app
2984,2025-12-02,236,9,phone
2985,2025-12-29,354,8,dine-in
2986,2025-08-12,52,6,app
2987,2025-02-03,184,3,dine-in
2988,2025-10-14,135,1,app
2989,2025-03-07,158,8,dine-in
2990,2025-08-21,332,6,dine-in
2991,2025-11-29,322,7,phone
2992,2026-03-25,450,8,phone
2993,2025-10-01,183,7,phone
2994,2025-01-26,469,4,web
2995,2026-05-07,112,8,phone
2996,2026-05-26,188,8,delivery
2997,2026-06-06,202,9,delivery
2998,2025-04-01,170,9,app
2999,2025-11-04,47,7,app
3000,2025-09-18,276,4,phone
3001,2026-01-29,434,8,app
3002,2025-10-18,333,2,web
3003,2025-01-04,173,1,delivery
3004,2026-02-19,290,9,dine-in
3005,2026-05-07,198,1,phone
3006,2025-10-22,14,3,phone
3007,2025-09-05,498,4,dine-in
3008,2025-01-31,295,10,web
3009,2026-03-02,194,8,web
3010,2026-01-22,213,7,web
3011,2025-11-17,383,7,delivery
3012,2025-08-14,138,10,phone
3013,2026-03-25,498,7,phone
3014,2025-01-17,49,8,web
3015,2025-11-08,142,7,dine-in
3016,2025-12-25,33,8,app
3017,2025-04-23,282,7,delivery
3018,2026-01-26,458,10,app
3019,2026-03-26,193,5,dine-in
3020,2025-11-28,2,3,app
3021,2025-10-23,474,5,phone
3022,2025-01-01,154,8,delivery
3023,2025-10-10,194,2,app
3024,2025-09-24,357,10,web
3025,2025-01-15,299,6,app
3026,2026-03-12,49,9,delivery
3027,2026-01-18,258,1,dine-in
3028,2026-05-07,495,4,dine-in
3029,2025-09-14,118,7,web
3030,2026-04-13,50,1,phone
3031,2025-02-24,209,9,dine-in
3032,2025-07-22,126,2,app
3033,2025-02-04,28,3,delivery
3034,2026-03-19,448,6,app
3035,2025-05-22,87,5,dine-in
3036,2025-01-28,207,7,web
3037,2025-03-19,132,6,phone
3038,2026-03-11,458,4,delivery
3039,2025-10-12,20,1,app
3040,2025-06-30,25,6,web
3041,2025-02-17,436,2,dine-in
3042,2025-08-17,295,2,delivery
3043,2026-06-14,194,2,delivery
3044,2025-12-10,427,7,app
3045,2025-11-02,396,5,phone
3046,2025-07-17,138,3,dine-in
3047,2026-04-30,321,4,app
3048,2025-04-05,172,3,web
3049,2025-06-11,190,4,phone
3050,2026-03-03,154,2,app
3051,2025-06-13,148,8,app
3052,2026-02-22,66,10,phone
3053,2026-02-02,253,10,delivery
3054,2026-04-14,443,7,delivery
3055,2025-10-21,211,9,app
3056,2025-05-31,152,10,web
3057,2025-03-21,213,2,app
3058,2026-02-08,460,9,delivery
3059,2026-01-24,31,8,delivery
3060,2026-03-10,418,8,phone
3061,2026-01-31,375,5,phone
3062,2026-02-12,402,4,phone
3063,2025-10-12,430,3,phone
3064,2026-02-20,106,4,phone
3065,2025-11-04,6,4,web
3066,2026-02-28,360,7,app
3067,2025-08-18,112,6,delivery
3068,2026-02-03,56,3,app
3069,2025-09-10,291,10,app
3070,2025-07-19,116,4,app
3071,2025-07-30,490,5,phone
3072,2025-09-29,46,1,dine-in
3073,2025-04-04,54,7,dine-in
3074,2025-03-27,396,1,dine-in
3075,2026-03-04,437,7,dine-in
3076,2025-09-10,150,3,dine-in
3077,2025-12-04,155,9,app
3078,2025-03-18,218,1,web
3079,2025-04-13,106,9,web
3080,2026-05-08,51,2,web
3081,2025-04-11,299,5,dine-in
3082,2025-06-15,497,9,phone
3083,2025-05-03,68,9,web
3084,2025-03-18,396,10,delivery
3085,2025-07-12,310,2,delivery
3086,2026-05-27,155,10,dine-in
3087,2025-12-23,146,1,dine-in
3088,2025-02-22,211,10,web
3089,2025-09-17,417,6,app
3090,2026-05-24,379,5,dine-in
3091,2026-01-08,145,8,dine-in
3092,2026-01-03,219,7,phone
3093,2026-01-14,55,10,app
3094,2025-10-31,454,3,delivery
3095,2026-01-06,208,6,dine-in
3096,2025-03-26,151,5,dine-in
3097,2026-03-08,441,3,app
3098,2026-06-09,228,2,dine-in
3099,2026-02-23,278,10,dine-in
3100,2025-01-08,242,7,delivery
3101,2025-12-26,446,3,delivery
3102,2025-06-29,285,3,app
3103,2026-04-28,168,3,phone
3104,2025-11-01,17,1,app
3105,2025-10-02,232,10,dine-in
3106,2025-09-10,178,1,app
3107,2025-06-18,393,9,phone
3108,2025-10-24,61,6,web
3109,2026-06-21,124,1,delivery
3110,2025-01-25,459,5,dine-in
3111,2025-12-07,447,3,phone
3112,2025-09-26,148,8,phone
3113,2025-02-07,90,2,phone
3114,2026-05-25,468,9,dine-in
3115,2025-05-30,50,4,phone
3116,2025-11-23,417,6,phone
3117,2025-11-10,358,1,phone
3118,2026-03-17,291,1,app
3119,2026-03-16,8,7,dine-in
3120,2026-03-07,236,4,delivery
3121,2025-11-22,74,8,web
3122,2026-03-05,340,9,dine-in
3123,2025-01-21,263,5,delivery
3124,2025-10-30,138,5,web
3125,2025-09-04,381,3,app
3126,2025-02-02,141,2,web
3127,2025-12-17,127,7,phone
3128,2025-12-13,162,8,app
3129,2026-05-26,289,7,dine-in
3130,2025-03-04,123,4,delivery
3131,2025-10-26,184,3,delivery
3132,2025-05-23,269,7,delivery
3133,2025-05-24,310,7,web
3134,2025-04-03,227,3,dine-in
3135,2025-03-31,209,8,phone
3136,2025-09-04,303,3,web
3137,2025-02-03,498,4,dine-in
3138,2025-11-06,273,6,dine-in
3139,2025-02-19,55,10,delivery
3140,2026-05-17,310,8,dine-in
3141,2025-01-23,95,10,app
3142,2025-10-15,359,8,dine-in
3143,2025-05-27,117,1,app
3144,2026-01-30,334,8,web
3145,2026-01-21,149,8,app
3146,2025-05-02,315,5,app
3147,2025-03-24,344,8,web
3148,2026-04-28,332,7,dine-in
3149,2025-03-30,421,6,web
3150,2025-03-17,409,10,dine-in
3151,2025-04-27,201,8,phone
3152,2025-09-09,70,3,delivery
3153,2026-01-23,420,9,app
3154,2025-10-20,434,3,phone
3155,2026-04-10,426,6,delivery
3156,2025-03-16,107,3,app
3157,2025-08-02,65,8,phone
3158,2026-05-24,212,6,phone
3159,2025-08-04,471,9,delivery
3160,2025-10-09,342,1,web
3161,2026-03-18,228,4,app
3162,2026-05-15,94,5,app
3163,2025-11-18,477,7,phone
3164,2025-06-13,85,5,phone
3165,2026-02-21,321,3,app
3166,2025-05-13,497,10,web
3167,2025-05-27,420,1,web
3168,2026-05-20,92,10,delivery
3169,2025-09-21,351,5,delivery
3170,2025-04-23,155,7,app
3171,2025-07-20,150,8,web
3172,2026-05-20,371,10,web
3173,2025-10-26,358,1,web
3174,2026-06-27,69,2,app
3175,2025-06-09,356,1,phone
3176,2026-04-01,7,7,delivery
3177,2025-01-05,58,2,delivery
3178,2026-06-15,150,9,app
3179,2025-07-28,105,4,web
3180,2026-02-20,256,2,delivery
3181,2026-03-22,449,10,delivery
3182,2026-03-06,144,10,dine-in
3183,2025-05-30,134,10,app
3184,2025-08-09,192,1,dine-in
3185,2025-10-26,201,2,web
3186,2025-03-03,277,1,delivery
3187,2025-03-11,32,5,dine-in
3188,2025-12-15,39,4,app
3189,2025-10-09,264,4,web
3190,2025-02-13,320,1,dine-in
3191,2025-09-26,19,2,phone
3192,2025-04-16,208,10,phone
3193,2025-04-06,55,6,phone
3194,2026-01-30,225,6,phone
3195,2025-03-09,244,1,app
3196,2025-08-01,192,4,app
3197,2025-12-02,226,3,phone
3198,2026-06-06,84,5,delivery
3199,2025-02-14,35,6,phone
3200,2025-08-02,3,4,dine-in
3201,2025-06-11,462,8,delivery
3202,2025-11-21,36,6,dine-in
3203,2026-01-15,484,5,web
3204,2026-04-24,419,4,dine-in
3205,2025-06-20,487,8,web
3206,2025-11-23,66,8,phone
3207,2025-05-30,38,1,delivery
3208,2025-08-10,455,1,app
3209,2026-03-14,479,2,phone
3210,2026-02-17,395,8,web
3211,2026-06-21,438,4,delivery
3212,2026-01-11,78,3,app
3213,2026-01-09,101,8,phone
3214,2025-03-19,390,5,delivery
3215,2026-01-06,355,5,web
3216,2025-12-09,253,10,dine-in
3217,2025-02-08,382,2,dine-in
3218,2025-06-05,215,1,dine-in
3219,2025-12-24,287,10,delivery
3220,2025-07-28,113,6,app
3221,2025-07-11,56,5,phone
3222,2026-06-02,474,7,web
3223,2025-04-04,483,8,delivery
3224,2025-12-08,136,10,delivery
3225,2025-05-25,11,9,web
3226,2026-01-22,405,1,app
3227,2025-12-13,144,4,delivery
3228,2025-07-22,121,6,web
3229,2025-01-14,46,1,dine-in
3230,2026-06-23,421,10,phone
3231,2025-04-27,373,1,app
3232,2025-08-25,172,5,dine-in
3233,2025-02-21,319,4,dine-in
3234,2025-04-01,125,7,web
3235,2025-03-26,72,3,web
3236,2025-11-07,400,8,app
3237,2025-04-01,19,6,phone
3238,2026-03-20,255,4,phone
3239,2025-11-12,72,7,phone
3240,2025-01-30,388,2,web
3241,2025-05-09,337,9,phone
3242,2026-06-23,464,6,dine-in
3243,2026-02-11,451,3,web
3244,2026-06-12,426,9,dine-in
3245,2026-02-09,419,6,delivery
3246,2025-01-01,238,5,phone
3247,2025-04-19,70,6,app
3248,2026-01-25,152,1,phone
3249,2026-06-29,13,6,dine-in
3250,2025-10-25,64,8,dine-in
3251,2025-12-27,445,7,app
3252,2026-03-28,42,2,app
3253,2025-07-08,135,5,phone
3254,2025-12-24,328,8,dine-in
3255,2025-07-20,10,2,dine-in
3256,2026-06-04,201,1,web
3257,2025-12-19,77,3,delivery
3258,2025-08-04,421,2,phone
3259,2025-02-12,7,8,delivery
3260,2025-06-26,464,7,web
3261,2026-04-08,187,4,web
3262,2025-04-05,414,5,app
3263,2026-01-25,278,8,delivery
3264,2025-12-05,371,2,app
3265,2025-12-29,475,9,delivery
3266,2025-08-23,339,6,phone
3267,2026-02-06,425,5,phone
3268,2026-04-30,187,9,web
3269,2025-10-25,125,3,web
3270,2025-09-07,447,7,phone
3271,2025-11-09,164,1,app
3272,2026-06-29,138,7,web
3273,2025-07-21,144,3,phone
3274,2026-04-03,117,8,delivery
3275,2025-01-05,124,9,dine-in
3276,2025-12-10,287,6,dine-in
3277,2025-01-05,154,6,dine-in
3278,2025-12-18,117,2,delivery
3279,2025-08-18,385,8,phone
3280,2025-04-25,73,4,app
3281,2026-02-15,184,3,web
3282,2025-12-19,57,1,phone
3283,2025-12-25,179,5,app
3284,2026-03-18,21,10,dine-in
3285,2025-11-08,177,6,app
3286,2026-03-04,70,8,delivery
3287,2025-07-24,127,8,app
3288,2026-01-19,494,7,delivery
3289,2025-05-02,262,8,web
3290,2026-03-11,293,4,dine-in
3291,2025-03-17,224,8,dine-in
3292,2025-05-27,470,3,web
3293,2026-06-28,471,9,phone
3294,2025-12-19,436,2,app
3295,2025-09-06,206,5,app
3296,2025-05-29,284,3,delivery
3297,2025-05-16,242,6,app
3298,2025-12-06,150,10,dine-in
3299,2025-07-27,332,5,delivery
3300,2025-06-10,341,10,web
3301,2025-04-28,486,8,phone
3302,2026-04-08,110,3,phone
3303,2025-05-25,351,10,dine-in
3304,2026-05-16,118,10,delivery
3305,2026-02-11,291,2,app
3306,2026-01-03,71,10,phone
3307,2025-03-24,192,4,dine-in
3308,2025-01-07,68,7,phone
3309,2025-02-05,455,4,app
3310,2026-02-14,232,7,dine-in
3311,2025-07-30,140,7,web
3312,2025-05-30,123,7,phone
3313,2025-09-07,426,9,delivery
